BALANCE,BALANCE_FREQUENCY,PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE,Cluster
-0.7416030846779477,0.5180838229034924,-0.4180661781747561,-0.4667855542850508,1.2698432294420248,-0.9604333444542572,-0.5790967691448865,-0.3243619664588314,-2.628285197478895,2
-0.01152897085955755,0.5180838229034924,0.22976907322370654,-0.3139184955995914,1.2698432294420248,-0.9604333444542572,-0.4787904698999784,4.27640234659173,0.36067954425377496,1
-0.3712360753767814,-0.24943448080104266,-0.4695518820955651,0.9915017153747182,-1.2217580572960502,-0.4107425516147484,0.39536862224053804,-0.26132551073676297,0.36067954425377496,1
0.44695509345179646,0.5180838229034924,-0.3525389186391811,0.8704999773679677,-1.0141254472683061,-0.4107425516147484,-0.30005035159380244,0.0012850937154655026,0.36067954425377496,1
0.5262519853515919,0.5180838229034924,1.114724074288724,-0.4667855542850508,1.2698432294420248,0.33134001871858854,0.3678851535313041,-0.086951492456932,0.36067954425377496,1
0.040693314563767506,0.5180838229034924,-0.4695518820955651,-0.2929748400673469,-1.2217580572960502,1.5131752233235325,-0.13782576877709962,-0.19233319222321504,0.36067954425377496,1
-0.6115857347725484,0.5180838229034924,-0.1424257609383597,-0.42910874074723815,1.2698432294420248,0.13894824122476046,-0.36216933902244336,-0.2944233258672957,0.36067954425377496,1
-0.35382723632387825,0.5180838229034924,-0.4103526836237113,-0.4667855542850508,-0.5988577356115314,-0.4107425516147484,-0.49446058230236833,-0.2744376489508663,0.36067954425377496,1
-0.7347430207522446,-1.0169527845055772,-0.34208264022471857,-0.4667855542850508,-0.18359002395475668,-0.82301064624438,-0.4652391117642342,-0.3259693596381921,0.36067954425377496,2
-0.42692205831266994,0.5180838229034924,0.14607672124116247,-0.4667855542850508,1.0622106194142809,-0.13589715519499396,-0.5986882602099773,4.8783048930235846e-17,0.36067954425377496,1
0.13396355909269045,0.5180838229034924,-0.42758635288156754,-0.4066264027529309,-0.7234377999484352,-0.6855879480345027,-0.468846886375857,-0.20015238760459614,-1.13380282661256,1
0.1438023722077645,0.5180838229034924,-0.4695518820955651,0.48601204257062475,-1.2217580572960502,-0.4107425516147484,-0.3397771238041893,-0.1820851114277933,0.36067954425377496,1
-0.6569159713074675,0.5180838229034924,-0.4695518820955651,-0.29939600413303136,-1.2217580572960502,-0.9604333444542572,-0.4696509795666957,-0.324901365194468,-2.628285197478895,2
-0.18708877440934016,0.5180838229034924,0.7976797900629208,-0.3127523055550876,0.6469429077575061,-0.7680415669604291,0.19177037658570556,-0.06672445738509132,0.36067954425377496,1
-0.6008759523954319,0.5180838229034924,0.06700872157441463,0.21481120027557216,0.23167519610073126,-0.6855879480345027,0.3467428058314584,-0.30388278307703753,0.36067954425377496,1
-0.173097166896281,0.5180838229034924,-0.15368708854140206,-0.4667855542850508,0.85457551778525,0.8260617322741465,-0.3424269074428076,-0.24811089995343003,0.36067954425377496,1
-0.6286331217426521,0.5180838229034924,-0.17588678796834728,-0.4667855542850508,0.85457551778525,-0.5481652498246256,-0.4991250296379922,-0.29582471746341515,0.36067954425377496,1
-0.6970790374540226,0.5180838229034924,-0.12806124954445397,-0.4667855542850508,1.2698432294420248,-0.9604333444542572,-0.39262265436191507,-0.29511080881087937,0.36067954425377496,1
0.3475420545359994,0.1343246710512249,-0.4695518820955651,0.0940603803798216,-1.2217580572960502,0.4137936376445149,0.6216497502916721,-0.13397838957374325,0.36067954425377496,1
-0.7445118444808961,-1.4007119363578449,-0.38994094227837967,-0.4667855542850508,-0.08921315041569196,0.6886390340642693,-0.5327250649515995,-0.33934493407306465,-0.3865616411793925,2
-0.15959420999443355,0.5180838229034924,-0.4695518820955651,2.005305640884829,-1.2217580572960502,0.0015255430148832527,1.491491396132906,-0.22109933143757673,0.36067954425377496,0
-0.6222522802293432,0.5180838229034924,-0.3383803500609586,-0.4667855542850508,1.0622106194142809,-0.5481652498246256,-0.5377480967898804,-0.29167470971428544,0.36067954425377496,1
2.0817644573998577,0.5180838229034924,-0.4695518820955651,1.1156719846104657,-1.2217580572960502,0.8260617322741465,-0.10887194322157803,0.40582917946584285,0.36067954425377496,0
-0.625004001235404,-0.6331936326533102,0.4404626152232716,-0.07601023928015613,0.02404258607298729,-0.4931961705406747,0.30927503477608115,-0.33713361921373597,0.36067954425377496,1
-0.7300508890851158,0.5180838229034924,-0.28183500560029556,-0.4667855542850508,1.0622106194142809,-0.9604333444542572,-0.44620005148630604,-0.2931581693051982,0.36067954425377496,1
-0.34705753253622157,0.5180838229034924,-0.2371360535599569,-0.4667855542850508,1.2698432294420248,-0.9604333444542572,-0.5107407951467213,-0.1700629710593309,0.36067954425377496,1
-0.6638585809779346,0.1343246710512249,0.6833581247660335,-0.4667855542850508,1.2698432294420248,1.3757525251136553,0.2174084191048085,-0.32147781856708646,0.36067954425377496,1
0.022007888070379053,0.5180838229034924,-0.4695518820955651,0.15126395445128582,-1.2217580572960502,0.13894824122476046,-0.39955589282120163,-0.21003181508490754,0.36067954425377496,1
0.38924964404261814,0.5180838229034924,-0.3104985011285714,0.2171163978513641,-0.8064903456392755,0.4137936376445149,-0.3836932229516747,-0.1113525460107247,0.36067954425377496,1
0.7728712268845167,0.5180838229034924,-0.05021486521619084,-0.4667855542850508,1.2698432294420248,0.0015255430148832527,-0.3487131423112945,-0.04912274638266627,0.36067954425377496,1
-0.7030485228670339,0.5180838229034924,0.1912530861724032,-0.4667855542850508,1.2698432294420248,-0.27331985340487114,-0.12979395945726407,-0.2949234537784065,0.36067954425377496,1
-0.6696681761692731,-0.6331936326533102,-0.30573373325662745,-0.4667855542850508,-1.0141254472683061,-0.4107425516147484,-0.3123592946222641,-0.29546872045977446,0.36067954425377496,1
-0.7326730396193503,-1.4007119363578449,-0.317126115378741,-0.4667855542850508,-0.39122512558378747,-0.9604333444542572,-0.49918946739751074,-0.32452764034366494,0.36067954425377496,2
-0.7129395230612031,0.1343246710512249,0.5286623065581555,-0.4667855542850508,1.2698432294420248,1.5131752233235325,-0.0005572119592795934,-0.31525897397198793,0.36067954425377496,1
-0.7318728212447048,0.5180838229034924,-0.3575798371048821,-0.4667855542850508,0.23167519610073126,0.4137936376445149,-0.49169526936499025,-0.3064849151368818,0.36067954425377496,1
-0.744774722784853,0.1343246710512249,-0.34073933140423934,-0.4667855542850508,1.2698432294420248,0.8260617322741465,-0.46580260890176467,-0.3293816998838025,0.36067954425377496,1
-0.5540036619736415,0.5180838229034924,-0.46450160259278755,-0.4667855542850508,-0.8064903456392755,-0.9054642651703063,-0.281523493107611,-0.2994797958507968,0.36067954425377496,1
-0.4826186628659382,-0.24943448080104266,-0.4695518820955651,0.19108621423562205,-1.2217580572960502,-0.4107425516147484,0.0800307535855032,-0.2666982022775013,0.36067954425377496,1
0.24261201216454084,0.5180838229034924,-0.4695518820955651,0.8918325183717649,-1.2217580572960502,-0.4107425516147484,-0.5298993568785746,-0.25996567792762915,-4.12276756834523,2
-0.05631156952448833,0.5180838229034924,-0.4695518820955651,-0.42965387404956645,-1.2217580572960502,-0.82301064624438,-0.48957531333055426,-0.24265832754180286,0.36067954425377496,1
-0.6464757093484871,-1.1704581337884412,-0.4695518820955651,-0.2535795941374412,-1.2217580572960502,-1.0978560426641344,-0.5783479614176181,-0.2993680723095728,-1.13380282661256,2
-0.7385708094169158,0.5180838229034924,-0.21754808347735824,-0.4667855542850508,1.2698432294420248,-0.82301064624438,-0.4403302497105209,-0.3276006258091991,0.36067954425377496,1
2.947123203186513,0.5180838229034924,-0.1544827766929055,2.431081084657382,0.85457551778525,2.062866016163041,0.060114634952885895,0.5491801135819557,0.36067954425377496,0
-0.747776895455938,-2.9357527651218063,-0.386776911746519,-0.4667855542850508,-0.8064903456392755,0.4137936376445149,-0.5067301091435702,-0.2979150595259265,0.36067954425377496,2
-0.21080715734486868,0.5180838229034924,-0.4695518820955651,-0.2264142784405609,-1.2217580572960502,-0.9054642651703063,-0.3916920328817417,-0.10263298290562832,0.36067954425377496,1
0.5991172746115967,0.5180838229034924,-0.14541661228430486,-0.16298488311451265,1.2698432294420248,-0.4107425516147484,0.03986104893993255,0.7159630873596441,0.36067954425377496,1
-0.5332534383192932,-1.7844753095650043,-0.4695518820955651,0.05386705160830636,-1.2217580572960502,-0.9054642651703063,-0.542086465386237,-0.24333140730685499,0.36067954425377496,2
-0.7516398145387575,-3.7032710688263415,-0.4108722211814576,-0.4667855542850508,1.2698432294420248,-0.82301064624438,-0.5986882602099773,4.8783048930235846e-17,-3.3755263829120623,2
-0.24347609734064157,0.5180838229034924,-0.3620216491976864,-0.10008263579758989,0.02404258607298729,-0.82301064624438,-0.4923787322208637,-0.20213955809359282,0.36067954425377496,1
-0.5741719235219578,0.5180838229034924,1.0764374326457953,-0.4667855542850508,0.85457551778525,0.4137936376445149,0.21418361496800564,-0.29635603237970015,0.36067954425377496,1
-0.6957073272514144,0.5180838229034924,0.08087709800326531,-0.4667855542850508,1.2698432294420248,-0.6443611385715396,-0.224311515282982,0.21481192494490042,0.36067954425377496,1
-0.7162288493420775,0.5180838229034924,-0.20993756033415503,-0.4667855542850508,1.2698432294420248,-0.13589715519499396,-0.3988315111365369,-0.2956437191218429,0.36067954425377496,1
-0.08573694632508688,0.5180838229034924,-0.4695518820955651,0.567478958834431,-1.2217580572960502,0.4137936376445149,0.0010284448170373988,-0.17747946273455079,0.36067954425377496,1
0.9018099776810625,0.5180838229034924,-0.3016710431654218,-0.4667855542850508,1.2698432294420248,0.8260617322741465,-0.12336964323139261,-0.04829620578370622,0.36067954425377496,1
-0.6701568003561608,-2.5519936132695396,-0.45233225439332364,0.7713494140192202,-1.0141254472683061,-0.82301064624438,-0.2233749630321299,-0.34085482366393194,0.36067954425377496,2
-0.6299113729546675,0.1343246710512249,-0.17622846582163987,-0.4667855542850508,-0.18359002395475668,-0.82301064624438,-0.26390944340890166,-0.2949278550595303,0.36067954425377496,1
-0.7199076605504624,-1.7844753095650043,-0.1537713378750907,-0.4667855542850508,-0.18359002395475668,-1.070371503022159,-0.4128259340090067,-0.2990921728724403,0.36067954425377496,2
0.12326489751245699,0.5180838229034924,-0.3916774146560724,0.3355823287317989,-0.22511754260082015,0.13894824122476046,0.5719546614229919,-0.1475077634026102,-1.13380282661256,1
-0.29261849999941686,0.5180838229034924,-0.4695518820955651,0.07934091666778646,-1.2217580572960502,-0.9054642651703063,-0.11416073051392518,-0.21093073545352578,0.36067954425377496,1
-0.7135780293771438,0.5180838229034924,-0.003859009613309713,-0.4667855542850508,1.0622106194142809,-0.27331985340487114,-0.3870592671019915,-0.3021061463279777,0.36067954425377496,1
1.8116651553512515,0.5180838229034924,-0.4695518820955651,-0.2431573990282054,-1.2217580572960502,0.4137936376445149,-0.13224117561810247,0.16551706701746666,0.36067954425377496,0
-0.4593280488990322,-1.0169527845055772,-0.4695518820955651,0.6485282701901474,-1.2217580572960502,-0.13589715519499396,-0.3913314928724849,-0.21219789720102747,0.36067954425377496,2
-0.6920083605295358,-2.1682344614172715,-0.46254046532525855,-0.4667855542850508,-1.0141254472683061,-0.7680415669604291,-0.3888244505071725,-0.35213016398854585,0.36067954425377496,2
-0.19656622432343193,0.1343246710512249,2.2189520078339284,-0.4667855542850508,0.02404258607298729,0.4137936376445149,0.6741665339714664,-0.23002154142026687,0.36067954425377496,1
-0.7351360820919035,-1.4007119363578449,-0.4481853149684294,-0.4667855542850508,-1.0141254472683061,-0.82301064624438,-0.5713272940925133,-0.2813420712844994,0.36067954425377496,2
-0.7372602537480977,-2.5519936132695396,-0.3480503013609942,-0.4667855542850508,-0.8064903456392755,-0.5481652498246256,-0.362986225392389,-0.2954705986315087,0.36067954425377496,2
-0.4975253351116717,0.5180838229034924,-0.1663993768913036,-0.4667855542850508,0.43931029772976204,-0.9604333444542572,-0.4637280906746287,-0.27911322038581393,0.36067954425377496,1
2.540057809197094,0.1343246710512249,1.4045277406218812,4.595700689954297,1.043334248065953,0.8260617322741465,1.731798803056975,9.074428681990906,-0.3865616411793925,0
-0.7504068147414402,-1.7844753095650043,-0.4695518820955651,-0.3263811268959204,-1.2217580572960502,-0.8779797255283309,-0.46757607168906606,-0.34750059081162854,0.36067954425377496,2
0.1481968285797133,0.5180838229034924,-0.29052204800729753,-0.4667855542850508,-0.18359002395475668,-0.6993302178554905,-0.43842763954696745,0.060779037773340615,0.36067954425377496,1
0.9592044738124518,0.5180838229034924,0.9952959632666003,-0.33150156361843225,1.2698432294420248,0.13894824122476046,-0.303532734396697,0.0394602146496732,0.36067954425377496,1
-0.564808350913866,-0.6331936326533102,0.26957220287303024,-0.4667855542850508,0.23167519610073126,-0.4931961705406747,-0.44268986843334157,-0.28503037104127543,0.36067954425377496,1
-0.6361224790236084,-1.4007119363578449,-0.24441425988694399,-0.24676012563978023,-0.39122512558378747,-0.9054642651703063,-0.5504255251742343,-0.29609092567171097,0.36067954425377496,2
3.721102498872725,0.5180838229034924,3.746504760053101,-0.4667855542850508,1.2698432294420248,2.8874022054223047,1.3109378164490375,0.7528865413558827,0.36067954425377496,0
-0.7472924016311191,0.1343246710512249,-0.3215538859159306,-0.4667855542850508,1.2698432294420248,-0.6855879480345027,-0.4634856537990857,-0.3324242119378556,0.36067954425377496,1
0.0633355275064855,0.5180838229034924,-0.4695518820955651,0.28577749399266555,-1.2217580572960502,-0.4107425516147484,-0.3739079591210389,-0.034390866771702444,0.36067954425377496,1
-0.5436755400414661,0.5180838229034924,-0.4094914682126723,-0.4667855542850508,-1.0141254472683061,0.07023689211982186,-0.5158581724925178,-0.24329054752415433,0.36067954425377496,1
0.1550119822047194,0.5180838229034924,0.6775168376302908,-0.4667855542850508,0.23167519610073126,-0.08092807591104308,-0.06868102300475847,-0.10786352383648701,0.36067954425377496,1
0.3721867195699786,0.5180838229034924,-0.2342949788072359,0.5340209950454403,-0.5098726872569678,0.4137936376445149,-0.4123434029969704,-0.22806867449146048,-3.3755263829120623,2
-0.04879070291866169,0.5180838229034924,-0.18443341481920156,0.03596274658711226,-0.5988577356115314,-0.6855879480345027,-0.4238746423287979,-0.23575039130633474,0.36067954425377496,1
4.667245528128452,0.5180838229034924,2.7392197264722418,-0.4667855542850508,1.0622106194142809,3.8493610928914452,1.0829191456518987,0.857206828217866,0.36067954425377496,0
-0.08711038323716054,0.5180838229034924,-0.4695518820955651,-0.4404569757904497,-1.2217580572960502,-0.82301064624438,-0.503130553462972,-0.15420559499837774,0.36067954425377496,1
-0.6642512209697355,-1.5925936229614246,-0.4695518820955651,0.422651839790014,-1.2217580572960502,-0.6855879480345027,0.9783449064464926,-0.3330455692477251,-4.12276756834523,2
-0.48194545901032126,0.5180838229034924,1.6039739965740185,-0.42834357467355744,1.2698432294420248,0.0015255430148832527,0.6969104277591601,-0.2921045711744019,0.36067954425377496,1
-0.7315663250297179,0.5180838229034924,-0.393980229776894,-0.4667855542850508,1.2698432294420248,-0.82301064624438,-0.5841702165064369,-0.33002372995575613,-3.3755263829120623,2
-0.7070075328031208,0.5180838229034924,-0.2139955699068224,-0.4667855542850508,0.02404258607298729,0.4137936376445149,-0.32665490109089207,-0.2963265295929535,0.36067954425377496,1
4.2435663049862855,0.5180838229034924,-0.4695518820955651,1.4624133258316845,-1.2217580572960502,2.337711412582796,0.514361296251391,0.8386768137790421,0.36067954425377496,0
-0.3336802242560708,0.5180838229034924,-0.4695518820955651,-0.04940059456216568,-1.2217580572960502,-0.4107425516147484,-0.5005155374950414,-0.21992246611099958,0.36067954425377496,1
1.302004885991377,0.5180838229034924,-0.4695518820955651,5.507087707614937,-1.2217580572960502,1.6505979215334097,2.7992974354364604,0.1076554241203685,0.36067954425377496,0
-0.724475029050971,-2.5519936132695396,-0.3170605881192054,-0.4667855542850508,-1.0141254472683061,-0.3557734723307975,-0.14929730626099372,-0.3121284238515539,0.36067954425377496,2
-0.61704770404831,0.5180838229034924,0.5772414084667079,-0.4667855542850508,1.2698432294420248,1.5131752233235325,0.08763481820353665,-0.27058699053768254,0.36067954425377496,1
-0.04256885175868129,0.5180838229034924,-0.08258065090822665,-0.4667855542850508,1.2698432294420248,-0.82301064624438,-0.19016766432699178,0.20075938781693753,0.36067954425377496,1
-0.6789994467227733,-0.24943448080104266,0.7636243371785746,-0.4667855542850508,1.2698432294420248,0.8260617322741465,0.19441797362181965,-0.32630187541870215,-0.3865616411793925,1
-0.04464149838520804,0.5180838229034924,-0.19921449236301195,-0.21449398699424335,1.2698432294420248,-0.82301064624438,-0.16139389322476175,0.061329466959651455,0.36067954425377496,1
-0.12619973204861828,0.5180838229034924,-0.4695518820955651,0.1907374108468688,-1.2217580572960502,0.0015255430148832527,-0.250005090942432,-0.25057886695879217,0.36067954425377496,1
0.36899019215203854,0.5180838229034924,-0.4695518820955651,0.4147833999051314,-1.2217580572960502,1.4307216043976063,-0.3211244890402986,-0.13557002404692586,0.36067954425377496,0
-0.12382901328160865,0.5180838229034924,-0.4695518820955651,-0.3445366642795789,-1.2217580572960502,0.2763709394346377,-0.4135125323768757,-0.23151524020101819,0.36067954425377496,1
5.7243798126453544,0.5180838229034924,18.744163938184222,-0.4667855542850508,0.85457551778525,3.437092998261814,11.860023802732611,6.458077879478646,0.36067954425377496,3
-0.26215990282186075,0.5180838229034924,0.9988203937259065,-0.4667855542850508,1.2698432294420248,0.5512163358543921,0.819860241573987,-0.2589337596571715,0.36067954425377496,1
-0.5020768201912208,0.5180838229034924,-0.22382465883715866,-0.4667855542850508,1.2698432294420248,-0.9604333444542572,-0.08037825241057851,-0.02486552207887759,0.36067954425377496,1
-0.7417452316866907,0.5180838229034924,-0.3194757356849452,-0.4667855542850508,1.2698432294420248,-0.13589715519499396,-0.5040942496377079,-0.29872610145345174,0.36067954425377496,1
-0.3794366510263615,0.5180838229034924,-0.25331192562816746,-0.0547118462996447,1.2698432294420248,0.4137936376445149,-0.3557339744088157,-0.27244770261244095,0.36067954425377496,1
1.5289973320847627,0.1343246710512249,-0.4695518820955651,-0.01882808437866721,-1.2217580572960502,1.788020619743287,-0.1642319540474792,0.07100530611645069,-0.3865616411793925,0
3.7585666326060183,0.5180838229034924,-0.4695518820955651,3.332974035317514,-1.2217580572960502,2.062866016163041,0.16200571564223953,0.7382169126034992,0.36067954425377496,0
-0.6482027459951399,0.5180838229034924,-0.18917478009845423,-0.4667855542850508,1.2698432294420248,-0.9604333444542572,-0.5216166765462695,-0.3008360945903845,-1.8810440120457275,1
-0.7319523421250298,-1.7844753095650043,-0.2341592437696265,-0.4667855542850508,-0.18359002395475668,-0.13589715519499396,-0.34019841094718967,-0.2947193707023219,0.36067954425377496,2
-0.4370713457046047,0.5180838229034924,0.45215455053183357,-0.4667855542850508,1.0622106194142809,2.062866016163041,0.09625110775450774,-0.27682920221524887,0.36067954425377496,1
-0.5561286878561656,0.5180838229034924,0.7544879649919002,-0.4667855542850508,1.2698432294420248,-0.05344353626906763,1.230955762257976,0.8194153782488386,0.36067954425377496,1
-0.7516351619359574,-2.9357527651218063,-0.4324634531984296,-0.4667855542850508,-1.0141254472683061,0.4137936376445149,-0.3608168956661454,-0.355392772710402,0.36067954425377496,2
1.6481487131207184,0.5180838229034924,-0.4695518820955651,0.7443024819512865,-1.2217580572960502,0.5237317962124166,-0.21595043989665827,0.1624350429845551,0.36067954425377496,0
1.2737948354392932,0.5180838229034924,-0.4695518820955651,3.2862796024394316,-1.2217580572960502,0.8260617322741465,1.19666817621266,0.2992983411138512,0.36067954425377496,0
-0.08178552257221089,0.5180838229034924,-0.1490065700031467,0.28405416471394873,0.23167519610073126,-0.82301064624438,0.23425305208857053,0.1834743133116781,0.36067954425377496,1
-0.7461649977566476,-1.0169527845055772,-0.4225126707860987,-0.4667855542850508,0.02404258607298729,-0.4107425516147484,-0.5472432582284236,-0.3334506308596848,0.36067954425377496,2
1.2405269891000288,0.5180838229034924,-0.38623865211461966,-0.1021873080358596,-1.0141254472683061,1.100907128693901,-0.28395960941090276,0.30362110032711187,0.36067954425377496,0
-0.3589072640959794,0.5180838229034924,0.041092690428094755,-0.4667855542850508,-1.0141254472683061,-0.5206807101826502,-0.33388715796079227,-0.2454897261414998,0.36067954425377496,1
-0.630484407482712,0.5180838229034924,-0.2771778896547315,-0.4667855542850508,0.85457551778525,-0.9604333444542572,-0.43997225451969213,-0.29010829303288976,0.36067954425377496,1
-0.7311801753323435,0.5180838229034924,-0.2194904986707342,0.6757472513582268,-0.39122512558378747,0.6886390340642693,0.572929301664164,-0.3426508158373504,0.36067954425377496,1
-0.06909646079468981,-0.009585538562736815,-0.4695518820955651,0.37905610946278473,-1.2217580572960502,-0.5481652498246256,-0.4893701678726022,-0.22293633915708175,-2.628285197478895,2
-0.30133245558397237,0.5180838229034924,-0.4481853149684294,-0.45725057498656996,-1.0141254472683061,-0.9604333444542572,-0.4826879113103671,-0.18101671362984706,0.36067954425377496,1
-0.05382748416159607,0.5180838229034924,-0.4695518820955651,-0.4119852895761535,-1.2217580572960502,-0.82301064624438,-0.4841176757637824,-0.1649610499206007,0.36067954425377496,1
-0.728753082912426,-0.6331936326533102,-0.2920291749766158,-0.4667855542850508,0.23167519610073126,-0.5481652498246256,-0.37693856912045753,-0.3036151695654679,0.36067954425377496,1
0.16413321781747886,0.5180838229034924,-0.10380212196067647,0.5333217268838655,0.23167519610073126,-0.3008043930468466,-0.4275503304652469,-0.10552686622353445,0.36067954425377496,1
-0.6871459389876766,0.5180838229034924,-0.27297010348883993,-0.4667855542850508,0.23167519610073126,0.8260617322741465,-0.41925664008845237,-0.28909808895078976,0.36067954425377496,1
-0.1609852378192421,0.5180838229034924,4.87301664235894,-0.4667855542850508,1.2698432294420248,1.2383298269037781,2.7474057098724107,-0.2578702463072151,0.36067954425377496,3
-0.016944412185548645,0.5180838229034924,-0.06003459310945054,-0.4667855542850508,0.85457551778525,-0.82301064624438,-0.3512736469351193,0.27399661474607523,0.36067954425377496,1
-0.5304770403576742,-1.4007119363578449,-0.4695518820955651,0.3723829061856567,-1.2217580572960502,-0.4107425516147484,-0.47526569947937514,-0.22071650665806247,0.36067954425377496,2
-0.7467844569393776,-0.6331936326533102,0.07369718256558164,-0.4667855542850508,1.2698432294420248,-0.82301064624438,-0.2005682211760273,-0.35693848787999766,0.36067954425377496,1
-0.38799885796370226,-0.6331936326533102,-0.38623865211461966,-0.4667855542850508,-0.39122512558378747,-0.9604333444542572,-0.1184452803630197,1.4688230366465942,0.36067954425377496,1
-0.4530192314450968,-0.6331936326533102,-0.4695518820955651,1.9263297168181344,-1.2217580572960502,-0.6855879480345027,0.57789090966186,-0.2968503232402966,0.36067954425377496,2
-0.7505944918213894,-1.7844753095650043,-0.4695518820955651,-0.40161637940296,-1.2217580572960502,-0.4107425516147484,-0.5024045482345838,-0.34650693154733947,0.36067954425377496,2
-0.7355313039803844,-0.24943448080104266,-0.24605712189387163,-0.4667855542850508,0.23167519610073126,-0.4107425516147484,-0.3942365580355434,-0.3033015874037842,0.36067954425377496,1
-0.5662635278690419,-2.6479323458938833,-0.4695518820955651,0.6766145200692184,-1.2217580572960502,-0.5481652498246256,-0.5986882602099773,4.8783048930235846e-17,-2.628285197478895,2
-0.605619218973117,-1.4007119363578449,-0.4695518820955651,0.0676659912386957,-1.2217580572960502,-0.9054642651703063,-0.09033154541703664,-0.30814846680966784,0.36067954425377496,2
-0.7168687811301896,-2.1682344614172715,-0.2557926004534428,-0.4667855542850508,-0.5988577356115314,-0.9054642651703063,-0.49081318009736696,-0.3007416753743897,0.36067954425377496,2
-0.7143316097807424,0.5180838229034924,-0.2478731630867147,0.13419498370701816,0.02404258607298729,-0.7405570273184536,-0.05562771419556913,-0.31871256662701525,0.36067954425377496,1
-0.7213493217041127,0.5180838229034924,-0.11076205302706219,-0.4667855542850508,0.85457551778525,-0.4382270912567238,-0.3299778854073117,-0.305153866800699,0.36067954425377496,1
-0.2557075469984111,0.5180838229034924,0.0010836179630879222,-0.4667855542850508,1.2698432294420248,-0.4107425516147484,0.045984808188436144,-0.26899356671651453,0.36067954425377496,1
-0.6567258540613037,0.5180838229034924,0.40888783716420096,-0.4667855542850508,1.2698432294420248,0.13894824122476046,-0.006195848398181302,-0.300603385379336,0.36067954425377496,1
0.6887258049502312,0.5180838229034924,-0.3345657274522805,-0.022364536834729238,0.6469429077575061,1.2383298269037781,2.4177666389041874e-05,-0.06824551602600917,0.36067954425377496,1
-0.23323872854827732,0.5180838229034924,-0.4695518820955651,0.1338552211278373,-1.2217580572960502,-0.9054642651703063,-0.12211417275996365,-0.25438869691359256,-0.3865616411793925,1
-0.5751910808736611,0.5180838229034924,-0.33849736302441497,-0.3455203800865948,1.2698432294420248,-0.9604333444542572,-0.5763745416035834,-0.31169289483551643,-3.3755263829120623,2
